model,dataset,seq_len,pred_len,status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,real_scalar_equivalent,fp32_model_mib,parameter_source,seed,train_seconds,test_elapsed_seconds,inference_seconds,forward_ms_per_sample,test_peak_gpu_mem_mb,source_type,protocol,source_path,published_reference_mse,published_reference_source,notes
PatchTST,ETTh1,720,720,ok,0.47029203176498413,0.48533669114112854,,0.685778413021,1055408,,,1055408,4.026062012,logged_n_param,2026,56.6182,,0.8945,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.456,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
DLinear,ETTh1,720,720,ok,0.5079513192176819,0.5209159255027771,,0.712707036038,1038240,,,1038240,3.960571289,logged_n_param,2026,14.4739,,1.1549,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.504,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,ETTh1,720,720,ok,0.42420992255210876,0.4573168456554413,,0.651313996896,167,,,237,0.000904083,logged_n_param,2026,34.9494,,0.8115,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,ETTh1,720,720,ok,0.42282657818554875,0.44440911633925306,9.195235863931497,0.650251165463,60762,,,60762,0.231788635,0716v2_audited_param_count,2021,97.22778868675232,,2.2286369800567627,0.2927824571273604,40.37744140625,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreqCycle,ETTh1,720,720,ok,0.4867874891367912,0.49520079611366524,9.987719185022877,0.697701575988,1520512,782000,738512,1520512,5.800292969,0716v2_audited_param_count,2026,66.84770464897156,,1.6735172271728516,0.19468823602972127,496.48046875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,ETTh2,720,96,ok,0.27183636185586063,0.33622367132836944,1.4684180756769774,0.521379287905,6146,,,6146,0.023445129,locked_3seed_actual_param_count,"2024,2025,2026",19.549346923828125,,,,61.212890625,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,ETTh2,720,96,ok,0.2887498438358307,0.35072454810142517,,0.537354486197,3020360,,,3020360,11.521759033,logged_n_param,2026,16.248,,0.731,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,ETTh2,720,96,ok,0.27115511894226074,0.337828665971756,,0.520725569703,69384,,,69384,0.264678955,logged_n_param,2026,29.5258,,0.5498,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,ETTh2,720,96,ok,0.27274051308631897,0.3382429778575897,,0.522245644392,37310,,,74620,0.284652710,logged_n_param,2026,55.8001,,0.9424,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.272,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,ETTh2,720,96,ok,0.28404802083969116,0.3423610031604767,,0.532961556625,145,,,145,0.000553131,logged_n_param,2026,36.4025,,0.8031,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.294,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,ETTh2,720,96,ok,0.3707292079925537,0.4145609140396118,,0.608875363266,23684064,,,23684064,90.347534180,logged_n_param,2026,68.9444,,1.3608,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FilterNet,ETTh2,720,96,ok,0.3217521905899048,0.3762148320674896,,0.567232042986,209982,,,209982,0.801017761,logged_n_param,2026,21.5728,,1.6273,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,ETTh2,720,96,ok,0.3086549937725067,0.3621634840965271,,0.555567272049,304096,,,304096,1.160034180,logged_n_param,2026,28.5744,,1.2679,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,ETTh2,720,96,ok,0.2772338092327118,0.3396688997745514,,0.526529969928,156224,,,156224,0.595947266,logged_n_param,2026,71.8896,,0.8383,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.274,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
DLinear,ETTh2,720,96,ok,0.3480552136898041,0.4015803039073944,,0.589962044279,138432,,,138432,0.528076172,logged_n_param,2026,15.2245,,1.2144,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.282,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,ETTh2,720,96,ok,0.28609880805015564,0.3452703654766083,,0.534882050596,87,,,125,0.000476837,logged_n_param,2026,42.7418,,1.0425,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,ETTh2,720,96,ok,0.28082173777457065,0.3420242965856847,1.4004708366256415,0.529926162568,1716,,,1716,0.006546021,0716v2_audited_param_count,2021,51.59871506690979,,2.195845603942871,0.18251275800877456,35.21142578125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreqCycle,ETTh2,720,96,ok,0.28375551100771296,0.3449739611589283,1.5283931367728005,0.53268706668,252832,148160,104672,252832,0.964477539,0716v2_audited_param_count,2026,78.09758400917053,,1.8037047386169434,0.1681176935534931,484.5576171875,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,ETTh2,720,192,ok,0.34257065129629816,0.38434614478579954,1.6499881650227737,0.585295353899,6274,,,6274,0.023933411,locked_3seed_actual_param_count,"2024,2025,2026",18.487871487935383,,,,67.04345703125,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,ETTh2,720,192,ok,0.36291444301605225,0.39711615443229675,,0.602423806814,3069608,,,3069608,11.709625244,logged_n_param,2026,18.3542,,0.7164,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,ETTh2,720,192,ok,0.3313729465007782,0.3797982335090637,,0.575650020847,138600,,,138600,0.528717041,logged_n_param,2026,38.0757,,0.5936,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,ETTh2,720,192,ok,0.33196765184402466,0.37570351362228394,,0.57616634043,41678,,,83356,0.317977905,logged_n_param,2026,57.1367,,0.9296,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.333,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,ETTh2,720,192,ok,0.34183478355407715,0.3785141110420227,,0.584666386544,265,,,265,0.001010895,logged_n_param,2026,25.1456,,0.7086,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.339,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,ETTh2,720,192,ok,0.5145644545555115,0.4894672632217407,,0.717331481643,23708736,,,23708736,90.441650391,logged_n_param,2026,45.5597,,1.3596,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FilterNet,ETTh2,720,192,ok,0.37776389718055725,0.4094568192958832,,0.614625005333,234654,,,234654,0.895133972,logged_n_param,2026,21.8022,,1.6662,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,ETTh2,720,192,ok,0.38932549953460693,0.41134998202323914,,0.623959533571,316480,,,316480,1.207275391,logged_n_param,2026,28.7687,,1.305,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,ETTh2,720,192,ok,0.3519377112388611,0.3888952434062958,,0.593243382802,294560,,,294560,1.123657227,logged_n_param,2026,92.7529,,0.8929,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.338,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
DLinear,ETTh2,720,192,ok,0.38725677132606506,0.4228920042514801,,0.62229958326,276864,,,276864,1.056152344,logged_n_param,2026,33.8976,,1.0891,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.350,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
MixLinear,ETTh2,720,192,ok,0.3425609767436981,0.37977486848831177,,0.585287089165,107,,,153,0.000583649,logged_n_param,2026,46.0769,,0.7601,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PhaseFormer,ETTh2,720,192,ok,0.34368438444588867,0.3825884273653326,1.5540056433374223,0.586246010175,1752,,,1752,0.006683350,0716v2_audited_param_count,2021,65.12428545951843,,1.5841524600982666,0.14708367065177083,35.45166015625,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
FreqCycle,ETTh2,720,192,ok,0.35394702042991477,0.39308966036211757,1.6216733401138586,0.594934467341,277600,160544,117056,277600,1.058959961,0716v2_audited_param_count,2026,73.79602885246277,,1.7968673706054688,0.17100378355602208,485.61328125,local_completion_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,outputs/completion_0716v2/COMPLETION_MATRIX_0716V2_RESULTS.csv,,,0716v2 missing-cell completion; MAPE computed with the locked historical no-epsilon definition.
Compact + Echo,ETTh2,720,336,ok,0.3788769690770103,0.41448211134220886,1.8570056014564873,0.615529827934,6466,,,6466,0.024665833,locked_3seed_actual_param_count,"2024,2025,2026",18.280039469401043,,,,76.66259765625,local_compact_echo_locked_3seed_mean,validation-locked production route; three matched seeds; one deferred held-out test per checkpoint,analysis_exp/source_snapshot_0721v1/compact_echo_true9_88cells.csv,,,Production route arm=true_compact_echo; MAPE was streamed during the 0717v2 completion.
TQNet,ETTh2,720,336,ok,0.3828412592411041,0.41631078720092773,,0.618741674078,3143480,,,3143480,11.991424561,logged_n_param,2026,17.9869,,0.7609,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
CycleNet,ETTh2,720,336,ok,0.3668234050273895,0.4114667773246765,,0.605659479433,242424,,,242424,0.924774170,logged_n_param,2026,24.0713,,0.7094,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FITS,ETTh2,720,336,ok,0.3548415005207062,0.39678412675857544,,0.595685739733,48230,,,96460,0.367965698,logged_n_param,2026,59.3209,,0.8818,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.355,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
SparseTSF,ETTh2,720,336,ok,0.3661781847476959,0.4016106426715851,,0.605126585722,445,,,445,0.001697540,logged_n_param,2026,23.6272,,0.8135,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.359,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FreTS,ETTh2,720,336,ok,0.5026333928108215,0.4981009066104889,,0.708966425729,23745744,,,23745744,90.582824707,logged_n_param,2026,33.6209,,1.196,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
FilterNet,ETTh2,720,336,ok,0.40695375204086304,0.43629100918769836,,0.637929268839,271662,,,271662,1.036308289,logged_n_param,2026,22.1234,,1.6393,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
iTransformer,ETTh2,720,336,ok,0.4855862259864807,0.47082096338272095,,0.696840172483,335056,,,335056,1.278137207,logged_n_param,2026,35.5718,,1.2251,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,,,Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
PatchTST,ETTh2,720,336,ok,0.3638736605644226,0.4047430157661438,,0.603219413285,502064,,,502064,1.915222168,logged_n_param,2026,57.644,,0.8349,,,local_legacy_reproduction,validation-selected legacy run; test loss logged during training,note/results.csv,0.367,SparseTSF paper Tables 10-11 (transcribed in RESULTS.md),Held-out test MSE/MAE from the local legacy log; MAPE was not persisted.
